kod_chu,DRUH,KOD_LOKAL,POLE,ROK,ID_IND,SKUPINA,NAZEV_LOK,ID_ND_AKCE,ID_ND_LOK,DATUM,CILMON,TYP_IND,KLIC,UROVEN,IND_GRP,JEDNOTKA,LIM_IND,LIM_INDLIST,STAV_IND,HOD_IND
CZ0624130,Myotis bechsteinii,Jestřábka,6766a,2024,CELKOVE_HODNOCENI,Letouni,Jestřábka,14119150,5063535,2024-02-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Jestřábka,6766a,2024,CELKOVE_SUM,Letouni,Jestřábka,14119150,5063535,2024-02-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Jestřábka,6766a,2024,POP_PRESENCE,Letouni,Jestřábka,14119150,5063535,2024-02-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Jáchymka,6666c,2025,CELKOVE_HODNOCENI,Letouni,Jáchymka,15620658,8329133,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Jáchymka,6666c,2025,CELKOVE_SUM,Letouni,Jáchymka,15620658,8329133,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Jáchymka,6666c,2025,POP_PRESENCE,Letouni,Jáchymka,15620658,8329133,2025-02-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Kanibalka,6766a,2023,CELKOVE_HODNOCENI,Letouni,Kanibalka,12957026,5063536,2023-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Kanibalka,6766a,2023,CELKOVE_SUM,Letouni,Kanibalka,12957026,5063536,2023-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Kanibalka,6766a,2023,POP_PRESENCE,Letouni,Kanibalka,12957026,5063536,2023-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Kanice,6766c,2024,CELKOVE_HODNOCENI,Letouni,Kanice,"13115521, 13115550, 13115551, 13115552, 13115553",10204188,2024-08-08,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Kanice,6766c,2024,CELKOVE_SUM,Letouni,Kanice,"13115521, 13115550, 13115551, 13115552, 13115553",10204188,2024-08-08,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Kanice,6766c,2024,POP_PRESENCE,Letouni,Kanice,"13115521, 13115550, 13115551, 13115552, 13115553",10204188,2024-08-08,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Kateřinská jeskyně,6666a,2022,CELKOVE_HODNOCENI,Letouni,Kateřinská jeskyně,"12228601, 12228602",8953857,2022-09-16,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Kateřinská jeskyně,6666a,2022,CELKOVE_SUM,Letouni,Kateřinská jeskyně,"12228601, 12228602",8953857,2022-09-16,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Kateřinská jeskyně,6666a,2022,POP_PRESENCE,Letouni,Kateřinská jeskyně,"12228601, 12228602",8953857,2022-09-16,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Koudelkova propast,6666a,2017,CELKOVE_HODNOCENI,Letouni,Koudelkova propast,10087574,5063518,2017-02-17,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Koudelkova propast,6666a,2017,CELKOVE_SUM,Letouni,Koudelkova propast,10087574,5063518,2017-02-17,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Koudelkova propast,6666a,2017,POP_PRESENCE,Letouni,Koudelkova propast,10087574,5063518,2017-02-17,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Koňská jáma,6666a,2015,CELKOVE_HODNOCENI,Letouni,Koňská jáma,11024450,7315397,2015-03-01,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Koňská jáma,6666a,2015,CELKOVE_SUM,Letouni,Koňská jáma,11024450,7315397,2015-03-01,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Koňská jáma,6666a,2015,POP_PRESENCE,Letouni,Koňská jáma,11024450,7315397,2015-03-01,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Králova jeskyně,6666a,2018,CELKOVE_HODNOCENI,Letouni,Králova jeskyně,10540201,6829252,2018-09-23,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Králova jeskyně,6666a,2018,CELKOVE_SUM,Letouni,Králova jeskyně,10540201,6829252,2018-09-23,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Králova jeskyně,6666a,2018,POP_PRESENCE,Letouni,Králova jeskyně,10540201,6829252,2018-09-23,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Macocha - transekt,6666a,2018,CELKOVE_HODNOCENI,Letouni,Macocha - transekt,10540207,6829254,2018-07-31,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Macocha - transekt,6666a,2018,CELKOVE_SUM,Letouni,Macocha - transekt,10540207,6829254,2018-07-31,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Macocha - transekt,6666a,2018,POP_PRESENCE,Letouni,Macocha - transekt,10540207,6829254,2018-07-31,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Mariánská jeskyně,6766a,2023,CELKOVE_HODNOCENI,Letouni,Mariánská jeskyně,12957022,5063532,2023-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Mariánská jeskyně,6766a,2023,CELKOVE_SUM,Letouni,Mariánská jeskyně,12957022,5063532,2023-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Mariánská jeskyně,6766a,2023,POP_PRESENCE,Letouni,Mariánská jeskyně,12957022,5063532,2023-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Nová Drátenická jeskyně,6766a,2019,CELKOVE_HODNOCENI,Letouni,Nová Drátenická jeskyně,11223284,5063533,2019-02-23,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Nová Drátenická jeskyně,6766a,2019,CELKOVE_SUM,Letouni,Nová Drátenická jeskyně,11223284,5063533,2019-02-23,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Nová Drátenická jeskyně,6766a,2019,POP_PRESENCE,Letouni,Nová Drátenická jeskyně,11223284,5063533,2019-02-23,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Nová Rasovna - jeskyně,6566d,2025,CELKOVE_HODNOCENI,Letouni,Nová Rasovna - jeskyně,15620492,5063520,2025-01-30,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Nová Rasovna - jeskyně,6566d,2025,CELKOVE_SUM,Letouni,Nová Rasovna - jeskyně,15620492,5063520,2025-01-30,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Nová Rasovna - jeskyně,6566d,2025,POP_PRESENCE,Letouni,Nová Rasovna - jeskyně,15620492,5063520,2025-01-30,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Ochoz u Brna,6766d,2025,CELKOVE_HODNOCENI,Letouni,Ochoz u Brna,13820234,10844586,2025-02-21,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Ochoz u Brna,6766d,2025,CELKOVE_SUM,Letouni,Ochoz u Brna,13820234,10844586,2025-02-21,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Ochoz u Brna,6766d,2025,POP_PRESENCE,Letouni,Ochoz u Brna,13820234,10844586,2025-02-21,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Ochozská jeskyně,6766d,2023,CELKOVE_HODNOCENI,Letouni,Ochozská jeskyně,12243745,8976662,2023-03-03,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Ochozská jeskyně,6766d,2023,CELKOVE_SUM,Letouni,Ochozská jeskyně,12243745,8976662,2023-03-03,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Ochozská jeskyně,6766d,2023,POP_PRESENCE,Letouni,Ochozská jeskyně,12243745,8976662,2023-03-03,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Ochozská jeskyně - Labyrint,6766d,2013,CELKOVE_HODNOCENI,Letouni,Ochozská jeskyně - Labyrint,8904265,5069776,2013-02-20,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Ochozská jeskyně - Labyrint,6766d,2013,CELKOVE_SUM,Letouni,Ochozská jeskyně - Labyrint,8904265,5069776,2013-02-20,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Ochozská jeskyně - Labyrint,6766d,2013,POP_PRESENCE,Letouni,Ochozská jeskyně - Labyrint,8904265,5069776,2013-02-20,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Ochozská jeskyně - Stará Ochozská,6766d,2025,CELKOVE_HODNOCENI,Letouni,Ochozská jeskyně - Stará Ochozská,15620636,5062308,2025-02-21,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Ochozská jeskyně - Stará Ochozská,6766d,2025,CELKOVE_SUM,Letouni,Ochozská jeskyně - Stará Ochozská,15620636,5062308,2025-02-21,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Ochozská jeskyně - Stará Ochozská,6766d,2025,POP_PRESENCE,Letouni,Ochozská jeskyně - Stará Ochozská,15620636,5062308,2025-02-21,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Punkevní jeskyně,6666a,2025,CELKOVE_HODNOCENI,Letouni,Punkevní jeskyně,13731550,10768648,2025-02-03,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Punkevní jeskyně,6666a,2025,CELKOVE_SUM,Letouni,Punkevní jeskyně,13731550,10768648,2025-02-03,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Punkevní jeskyně,6666a,2025,POP_PRESENCE,Letouni,Punkevní jeskyně,13731550,10768648,2025-02-03,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Punkevní jeskyně - chodba,6666a,2022,CELKOVE_HODNOCENI,Letouni,Punkevní jeskyně - chodba,11751207,8281460,2022-02-07,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Punkevní jeskyně - chodba,6666a,2022,CELKOVE_SUM,Letouni,Punkevní jeskyně - chodba,11751207,8281460,2022-02-07,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Punkevní jeskyně - chodba,6666a,2022,POP_PRESENCE,Letouni,Punkevní jeskyně - chodba,11751207,8281460,2022-02-07,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Punkevní jeskyně - chodba a Macocha,6666a,2025,CELKOVE_HODNOCENI,Letouni,Punkevní jeskyně - chodba a Macocha,13749721,10784902,2025-02-07,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Punkevní jeskyně - chodba a Macocha,6666a,2025,CELKOVE_SUM,Letouni,Punkevní jeskyně - chodba a Macocha,13749721,10784902,2025-02-07,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Punkevní jeskyně - chodba a Macocha,6666a,2025,POP_PRESENCE,Letouni,Punkevní jeskyně - chodba a Macocha,13749721,10784902,2025-02-07,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Pustožlebská zazděná jeskyně,6666a,2024,CELKOVE_HODNOCENI,Letouni,Pustožlebská zazděná jeskyně,14119065,8329143,2024-02-08,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Pustožlebská zazděná jeskyně,6666a,2024,CELKOVE_SUM,Letouni,Pustožlebská zazděná jeskyně,14119065,8329143,2024-02-08,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Pustožlebská zazděná jeskyně,6666a,2024,POP_PRESENCE,Letouni,Pustožlebská zazděná jeskyně,14119065,8329143,2024-02-08,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Rudické propadání,6666c,2025,CELKOVE_HODNOCENI,Letouni,Rudické propadání,"13456820, 15620463",10695804,2025-01-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Rudické propadání,6666c,2025,CELKOVE_SUM,Letouni,Rudické propadání,"13456820, 15620463",10695804,2025-01-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Rudické propadání,6666c,2025,POP_PRESENCE,Letouni,Rudické propadání,"13456820, 15620463",10695804,2025-01-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,"Sadová, Adamov",6666c,2021,CELKOVE_HODNOCENI,Letouni,"Sadová, Adamov",11731411,8252701,2021-02-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,"Sadová, Adamov",6666c,2021,CELKOVE_SUM,Letouni,"Sadová, Adamov",11731411,8252701,2021-02-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,"Sadová, Adamov",6666c,2021,POP_PRESENCE,Letouni,"Sadová, Adamov",11731411,8252701,2021-02-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Sloupsko-šošůvské jeskyně,6566c,2024,CELKOVE_HODNOCENI,Letouni,Sloupsko-šošůvské jeskyně,"12817566, 14118987",9649626,2024-01-29,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Sloupsko-šošůvské jeskyně,6566c,2024,CELKOVE_SUM,Letouni,Sloupsko-šošůvské jeskyně,"12817566, 14118987",9649626,2024-01-29,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Sloupsko-šošůvské jeskyně,6566c,2024,POP_PRESENCE,Letouni,Sloupsko-šošůvské jeskyně,"12817566, 14118987",9649626,2024-01-29,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Stará Drátenická jeskyně,6766a,2012,CELKOVE_HODNOCENI,Letouni,Stará Drátenická jeskyně,8524134,5063531,2012-03-03,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Stará Drátenická jeskyně,6766a,2012,CELKOVE_SUM,Letouni,Stará Drátenická jeskyně,8524134,5063531,2012-03-03,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Stará Drátenická jeskyně,6766a,2012,POP_PRESENCE,Letouni,Stará Drátenická jeskyně,8524134,5063531,2012-03-03,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Výpustek,6766a,2025,CELKOVE_HODNOCENI,Letouni,Výpustek,15620648,5063534,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Výpustek,6766a,2025,CELKOVE_SUM,Letouni,Výpustek,15620648,5063534,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Výpustek,6766a,2025,POP_PRESENCE,Letouni,Výpustek,15620648,5063534,2025-02-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Bertalánka,6666a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Bertalánka,13749714,10784895,2025-02-14,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Bertalánka,6666a,2025,CELKOVE_SUM,Letouni,jeskyně Bertalánka,13749714,10784895,2025-02-14,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Bertalánka,6666a,2025,POP_PRESENCE,Letouni,jeskyně Bertalánka,13749714,10784895,2025-02-14,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Býčí skála,6666c,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Býčí skála,12249191,8992167,2023-02-26,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Býčí skála,6666c,2023,CELKOVE_SUM,Letouni,jeskyně Býčí skála,12249191,8992167,2023-02-26,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Býčí skála,6666c,2023,POP_PRESENCE,Letouni,jeskyně Býčí skála,12249191,8992167,2023-02-26,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Jestřábka,6766a,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Jestřábka,12249196,8992172,2023-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Jestřábka,6766a,2023,CELKOVE_SUM,Letouni,jeskyně Jestřábka,12249196,8992172,2023-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Jestřábka,6766a,2023,POP_PRESENCE,Letouni,jeskyně Jestřábka,12249196,8992172,2023-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Jáchymka,6666c,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Jáchymka,13777539,10817231,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Jáchymka,6666c,2025,CELKOVE_SUM,Letouni,jeskyně Jáchymka,13777539,10817231,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Jáchymka,6666c,2025,POP_PRESENCE,Letouni,jeskyně Jáchymka,13777539,10817231,2025-02-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Kanibalka,6766a,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Kanibalka,12249197,8992173,2023-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Kanibalka,6766a,2023,CELKOVE_SUM,Letouni,jeskyně Kanibalka,12249197,8992173,2023-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Kanibalka,6766a,2023,POP_PRESENCE,Letouni,jeskyně Kanibalka,12249197,8992173,2023-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Mariánská,6766a,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Mariánská,12249195,8992171,2023-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Mariánská,6766a,2023,CELKOVE_SUM,Letouni,jeskyně Mariánská,12249195,8992171,2023-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Mariánská,6766a,2023,POP_PRESENCE,Letouni,jeskyně Mariánská,12249195,8992171,2023-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Nová Rasovna,6666b,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Nová Rasovna,13456821,10695805,2025-01-30,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Nová Rasovna,6666b,2025,CELKOVE_SUM,Letouni,jeskyně Nová Rasovna,13456821,10695805,2025-01-30,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Nová Rasovna,6666b,2025,POP_PRESENCE,Letouni,jeskyně Nová Rasovna,13456821,10695805,2025-01-30,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Piková dáma,6666b,2024,CELKOVE_HODNOCENI,Letouni,jeskyně Piková dáma,"12817569, 13075425",9649629,2024-03-02,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Piková dáma,6666b,2024,CELKOVE_SUM,Letouni,jeskyně Piková dáma,"12817569, 13075425",9649629,2024-03-02,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Piková dáma,6666b,2024,POP_PRESENCE,Letouni,jeskyně Piková dáma,"12817569, 13075425",9649629,2024-03-02,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Pustožlebská zazděná,6666a,2026,CELKOVE_HODNOCENI,Letouni,jeskyně Pustožlebská zazděná,15571662,12920658,2026-02-06,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Pustožlebská zazděná,6666a,2026,CELKOVE_SUM,Letouni,jeskyně Pustožlebská zazděná,15571662,12920658,2026-02-06,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Pustožlebská zazděná,6666a,2026,POP_PRESENCE,Letouni,jeskyně Pustožlebská zazděná,15571662,12920658,2026-02-06,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně V Habříčku,6766a,2024,CELKOVE_HODNOCENI,Letouni,jeskyně V Habříčku,13075414,10119890,2024-02-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně V Habříčku,6766a,2024,CELKOVE_SUM,Letouni,jeskyně V Habříčku,13075414,10119890,2024-02-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně V Habříčku,6766a,2024,POP_PRESENCE,Letouni,jeskyně V Habříčku,13075414,10119890,2024-02-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,jeskyně Výpustek,6766a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Výpustek,13776887,10815554,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,jeskyně Výpustek,6766a,2025,CELKOVE_SUM,Letouni,jeskyně Výpustek,13776887,10815554,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,jeskyně Výpustek,6766a,2025,POP_PRESENCE,Letouni,jeskyně Výpustek,13776887,10815554,2025-02-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Čihadlo - lesní cesta,6766a,2019,CELKOVE_HODNOCENI,Letouni,Čihadlo - lesní cesta,10863550,7178490,2019-08-15,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Čihadlo - lesní cesta,6766a,2019,CELKOVE_SUM,Letouni,Čihadlo - lesní cesta,10863550,7178490,2019-08-15,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Čihadlo - lesní cesta,6766a,2019,POP_PRESENCE,Letouni,Čihadlo - lesní cesta,10863550,7178490,2019-08-15,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,Šachta za Evropou a Indií,6566c,2023,CELKOVE_HODNOCENI,Letouni,Šachta za Evropou a Indií,12241188,8967054,2023-02-07,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,Šachta za Evropou a Indií,6566c,2023,CELKOVE_SUM,Letouni,Šachta za Evropou a Indií,12241188,8967054,2023-02-07,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,Šachta za Evropou a Indií,6566c,2023,POP_PRESENCE,Letouni,Šachta za Evropou a Indií,12241188,8967054,2023-02-07,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,štola 2,6666c,2021,CELKOVE_HODNOCENI,Letouni,štola 2,11731413,8252703,2021-02-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,štola 2,6666c,2021,CELKOVE_SUM,Letouni,štola 2,11731413,8252703,2021-02-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,štola 2,6666c,2021,POP_PRESENCE,Letouni,štola 2,11731413,8252703,2021-02-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,štola Nad Švýcárnou (4),6666c,2021,CELKOVE_HODNOCENI,Letouni,štola Nad Švýcárnou (4),11731412,8252702,2021-02-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,štola Nad Švýcárnou (4),6666c,2021,CELKOVE_SUM,Letouni,štola Nad Švýcárnou (4),11731412,8252702,2021-02-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,štola Nad Švýcárnou (4),6666c,2021,POP_PRESENCE,Letouni,štola Nad Švýcárnou (4),11731412,8252702,2021-02-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,štola Za Švýcárnou,6666c,2024,CELKOVE_HODNOCENI,Letouni,štola Za Švýcárnou,12824307,9660911,2024-02-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,štola Za Švýcárnou,6666c,2024,CELKOVE_SUM,Letouni,štola Za Švýcárnou,12824307,9660911,2024-02-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Myotis bechsteinii,štola Za Švýcárnou,6666c,2024,POP_PRESENCE,Letouni,štola Za Švýcárnou,12824307,9660911,2024-02-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Myotis bechsteinii,štola za Švýcárnou,6666c,2025,CELKOVE_HODNOCENI,Letouni,štola za Švýcárnou,13776886,10815553,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Myotis bechsteinii,štola za Švýcárnou,6666c,2025,CELKOVE_SUM,Letouni,štola za Švýcárnou,13776886,10815553,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
