typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;30;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;32;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;35;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;36;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;130;50;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;zhoršený;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623367;U Huberta;Triturus cristatus;1166;2023-05-03;2024-08-22;Krajský úřad Jihomoravského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;27;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;21;2;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;22;20;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;80;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;30;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;35;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;130;100;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;131;2;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723430;Údolí Bánovského potoka;Bombina variegata;1193;2023-05-19;2024-06-16;Krajský úřad Zlínského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;27;75;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;21;13;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;22;70;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;80;66.67;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;36;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;130;50;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;131;4;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623793;Úvalský rybník;Bombina bombina;1188;2022-04-23;2024-06-23;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;setrvalý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;27;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;21;11;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;22;50;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;80;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;30;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;35;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;36;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;130;100;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;zlepšující se;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813475;Václavovice - pískovna;Triturus cristatus;1166;2022-05-15;2024-08-25;Krajský úřad Moravskoslezského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;27;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;21;0;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;22;0;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;80;NA;100;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;30;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;35;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;37;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623349;Velický hliník;Bombina variegata;1193;2022-04-24;2024-07-20;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;27;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;21;101;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;22;1000;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;80;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;30;NA;100;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;36;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;37;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;130;100;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623030;Vrbovecký rybník;Bombina bombina;1188;2022-05-04;2024-06-26;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;setrvalý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;27;33.33;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;21;2;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;22;20;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;80;NA;30;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;30;0;30;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;32;96.67;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;33;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;34;63.33;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;35;86.67;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;36;76.67;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;38;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;130;30;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Triturus dobrogicus;1993;2022-04-15;2024-07-17;Krajský úřad Jihomoravského kraje;131;30;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623031;Vypálenky;Bombina bombina;1188;2022-05-22;2024-04-06;Krajský úřad Jihomoravského kraje;27;82.61;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
