ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;LOKALITA;pracoviste;oop;IDX_ND_AKCE;ID_ND_NALEZ;DATUM;AUTOR;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;HOD_IND;STAV_IND;CESKE_JME;DATUM_OD;DATUM_DO;IDX_ND_LOK;KOD_LOKALITY;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DEN;MESIC;nazev_chu;CILMON;POCITANO_CLEAN;pozn;LIM_INDLIST
2012;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;8519613;26505165;2012-01-29;Bartonička Tomáš#Šafář Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;29.01.2012;29.01.2012;5061282;156;CZ0714772: Údolí Bystřice;100;0;5061282;100;6370a;29;1;Údolí Bystřice;0;jedinci;NA;NA
2012;CZ0714772;Údolí Bystřice;Rhinolophus hipposideros;Letouni;Marie Sněžná - štola;Marie Sněžná - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;8519613;26505165;2012-01-29;Bartonička Tomáš#Šafář Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;29.01.2012;29.01.2012;5061282;156;CZ0714772: Údolí Bystřice;100;0;5061282;100;6370a;29;1;Údolí Bystřice;0;jedinci;NA;ano
2012;CZ0424111;Labské údolí;Rhinolophus hipposideros;Letouni;kaňon Labe;kaňon Labe;RP SCHKO České středohoří;Správa NP České Švýcarsko;8519621;26505181;2012-01-13;Benda Pavel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;13.01.2012;28.01.2012;5061293;359;CZ0424111: Labské údolí;100;0;5061293;100;5151c;13;1;Labské údolí;0;jedinci;NA;NA
2012;CZ0424111;Labské údolí;Rhinolophus hipposideros;Letouni;kaňon Labe;kaňon Labe;RP SCHKO České středohoří;Správa NP České Švýcarsko;8519621;26505181;2012-01-13;Benda Pavel;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;13.01.2012;28.01.2012;5061293;359;CZ0424111: Labské údolí;100;0;5061293;100;5151c;13;1;Labské údolí;0;jedinci;NA;ano
2012;CZ0424141;Porta Bohemica;Rhinolophus hipposideros;Letouni;Loubí - štola;Loubí - štola;RP SCHKO České středohoří;AOPK ČR - RP SCHKO České středohoří, Krajský úřad Ústeckého kraje, Správa NP České Švýcarsko;8519624;26505188;2012-02-02;Benda Pavel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;02.02.2012;02.02.2012;5061296;29;CZ0424141: Porta Bohemica;100;0;5061296;100;5251a;2;2;Porta Bohemica;0;jedinci;NA;NA
2012;CZ0424141;Porta Bohemica;Rhinolophus hipposideros;Letouni;Loubí - štola;Loubí - štola;RP SCHKO České středohoří;AOPK ČR - RP SCHKO České středohoří, Krajský úřad Ústeckého kraje, Správa NP České Švýcarsko;8519624;26505188;2012-02-02;Benda Pavel;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;02.02.2012;02.02.2012;5061296;29;CZ0424141: Porta Bohemica;100;0;5061296;100;5251a;2;2;Porta Bohemica;0;jedinci;NA;ano
2012;CZ0424141;Porta Bohemica;Rhinolophus hipposideros;Letouni;Olešnice - jeskyně;Olešnice - jeskyně;RP SCHKO České středohoří;AOPK ČR - RP SCHKO České středohoří, Krajský úřad Ústeckého kraje, Správa NP České Švýcarsko;8519639;26505214;2012-02-29;Benda Pavel#Chvátal Petr#Franěk Borek;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;29.02.2012;29.02.2012;5061310;35;CZ0424141: Porta Bohemica;100;0;5061310;100;5350b;29;2;Porta Bohemica;0;jedinci;NA;NA
2012;CZ0424141;Porta Bohemica;Rhinolophus hipposideros;Letouni;Olešnice - jeskyně;Olešnice - jeskyně;RP SCHKO České středohoří;AOPK ČR - RP SCHKO České středohoří, Krajský úřad Ústeckého kraje, Správa NP České Švýcarsko;8519639;26505214;2012-02-29;Benda Pavel#Chvátal Petr#Franěk Borek;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;29.02.2012;29.02.2012;5061310;35;CZ0424141: Porta Bohemica;100;0;5061310;100;5350b;29;2;Porta Bohemica;0;jedinci;NA;ano
2012;CZ0523009;Zámek v Kostelci nad Orlicí;Rhinolophus hipposideros;Letouni;Kostelec nad Orlicí - sklep pod zámeckým skleníkem;Kostelec nad Orlicí - sklep pod zámeckým skleníkem;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;8519649;26505236;2012-01-17;Lemberk Vladimír;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;17.01.2012;17.01.2012;5061318;339;CZ0523009: Zámek v Kostelci nad Orlicí;100;0;5061318;100;5863c;17;1;Zámek v Kostelci nad Orlicí;0;jedinci;NA;NA
2012;CZ0523009;Zámek v Kostelci nad Orlicí;Rhinolophus hipposideros;Letouni;Kostelec nad Orlicí - sklep pod zámeckým skleníkem;Kostelec nad Orlicí - sklep pod zámeckým skleníkem;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;8519649;26505236;2012-01-17;Lemberk Vladimír;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;17.01.2012;17.01.2012;5061318;339;CZ0523009: Zámek v Kostelci nad Orlicí;100;0;5061318;100;5863c;17;1;Zámek v Kostelci nad Orlicí;0;jedinci;NA;ano
2012;CZ0530500;Lichnice - Kaňkovy hory;Rhinolophus hipposideros;Letouni;Lichnice - sklepení hradu;Lichnice - sklepení hradu;RP Vysočina;AOPK ČR - RP Vysočina;8519651;26505239;2012-02-09;Lemberk Vladimír#Růžička Milan;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;09.02.2012;09.02.2012;5061325;559;CZ0530500: Lichnice - Kaňkovy hory;100;0;5061325;100;6159b;9;2;Lichnice - Kaňkovy hory;0;jedinci;NA;NA
2012;CZ0530500;Lichnice - Kaňkovy hory;Rhinolophus hipposideros;Letouni;Lichnice - sklepení hradu;Lichnice - sklepení hradu;RP Vysočina;AOPK ČR - RP Vysočina;8519651;26505239;2012-02-09;Lemberk Vladimír#Růžička Milan;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;09.02.2012;09.02.2012;5061325;559;CZ0530500: Lichnice - Kaňkovy hory;100;0;5061325;100;6159b;9;2;Lichnice - Kaňkovy hory;0;jedinci;NA;ano
2012;CZ0623016;Lednice - zámek;Rhinolophus hipposideros;Letouni;Lednice - sklepy pod zámkem a Licht. jeskyně;Lednice - sklepy pod zámkem a Licht. jeskyně;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8520475;26510603;2012-01-12;Gaisler Jiří#Koutný Petr#Chytil Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;12.01.2012;12.01.2012;5061811;256;CZ0623016: Lednice - zámek;100;0;5061811;100;7166d;12;1;Lednice - zámek;0;jedinci;NA;NA
2012;CZ0623016;Lednice - zámek;Rhinolophus hipposideros;Letouni;Lednice - sklepy pod zámkem a Licht. jeskyně;Lednice - sklepy pod zámkem a Licht. jeskyně;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8520475;26510603;2012-01-12;Gaisler Jiří#Koutný Petr#Chytil Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;12.01.2012;12.01.2012;5061811;256;CZ0623016: Lednice - zámek;100;0;5061811;100;7166d;12;1;Lednice - zámek;0;jedinci;NA;ano
2012;CZ0623016;Lednice - zámek;Rhinolophus hipposideros;Letouni;Lednice - sklepy pod zámeckým skleníkem;Lednice - sklepy pod zámeckým skleníkem;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8520477;26510605;2012-01-12;Chytil Josef#Gaisler Jiří#Koutný Petr;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;12.01.2012;12.01.2012;5061813;258;CZ0623016: Lednice - zámek;100;0;5061813;100;7166d;12;1;Lednice - zámek;0;jedinci;NA;NA
2012;CZ0623016;Lednice - zámek;Rhinolophus hipposideros;Letouni;Lednice - sklepy pod zámeckým skleníkem;Lednice - sklepy pod zámeckým skleníkem;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8520477;26510605;2012-01-12;Chytil Josef#Gaisler Jiří#Koutný Petr;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;12.01.2012;12.01.2012;5061813;258;CZ0623016: Lednice - zámek;100;0;5061813;100;7166d;12;1;Lednice - zámek;0;jedinci;NA;ano
2012;CZ0624098;Turold;Rhinolophus hipposideros;Letouni;Na Turoldu - jeskyně;Na Turoldu - jeskyně;RP Jižní Morava;AOPK ČR - RP Jižní Morava;8520482;26510666;2012-01-12;Chytil Josef#Gaisler Jiří#Koutný Petr;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;12.01.2012;12.01.2012;5061820;259;CZ0624098: Turold;100;0;5061820;100;7165d;12;1;Turold;0;jedinci;NA;NA
2012;CZ0624098;Turold;Rhinolophus hipposideros;Letouni;Na Turoldu - jeskyně;Na Turoldu - jeskyně;RP Jižní Morava;AOPK ČR - RP Jižní Morava;8520482;26510666;2012-01-12;Chytil Josef#Gaisler Jiří#Koutný Petr;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;12.01.2012;12.01.2012;5061820;259;CZ0624098: Turold;100;0;5061820;100;7165d;12;1;Turold;0;jedinci;NA;ano
2012;CZ0623718;Uherčice - zámek;Rhinolophus hipposideros;Letouni;Uherčice - zámek;Uherčice - zámek;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8520485;26510672;2012-01-26;Reiter Antonín;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;26.01.2012;26.01.2012;5061822;420;CZ0623718: Uherčice - zámek;100;0;5061822;100;7059d;26;1;Uherčice - zámek;0;jedinci;NA;NA
2012;CZ0623718;Uherčice - zámek;Rhinolophus hipposideros;Letouni;Uherčice - zámek;Uherčice - zámek;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8520485;26510672;2012-01-26;Reiter Antonín;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;26.01.2012;26.01.2012;5061822;420;CZ0623718: Uherčice - zámek;100;0;5061822;100;7059d;26;1;Uherčice - zámek;0;jedinci;NA;ano
2012;CZ0624096;Podyjí;Rhinolophus hipposideros;Letouni;Novohrádecký mlýn - štola;Novohrádecký mlýn - štola;RP Jižní Morava;Správa NP Podyjí;8520490;26510796;2012-01-25;Reiter Antonín;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2012;25.01.2012;5061828;281;CZ0624096: Podyjí;100;0;5061828;100;7161c;25;1;Podyjí;0;jedinci;NA;NA
2012;CZ0624096;Podyjí;Rhinolophus hipposideros;Letouni;Novohrádecký mlýn - štola;Novohrádecký mlýn - štola;RP Jižní Morava;Správa NP Podyjí;8520490;26510796;2012-01-25;Reiter Antonín;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2012;25.01.2012;5061828;281;CZ0624096: Podyjí;100;0;5061828;100;7161c;25;1;Podyjí;0;jedinci;NA;ano
2012;CZ0624096;Podyjí;Rhinolophus hipposideros;Letouni;Nový Hrádek - sklepy;Nový Hrádek - sklepy;RP Jižní Morava;Správa NP Podyjí;8520491;26510798;2012-01-25;Reiter Antonín;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;25.01.2012;25.01.2012;5061829;282;CZ0624096: Podyjí;100;0;5061829;100;7161c;25;1;Podyjí;0;jedinci;NA;NA
2012;CZ0624096;Podyjí;Rhinolophus hipposideros;Letouni;Nový Hrádek - sklepy;Nový Hrádek - sklepy;RP Jižní Morava;Správa NP Podyjí;8520491;26510798;2012-01-25;Reiter Antonín;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;25.01.2012;25.01.2012;5061829;282;CZ0624096: Podyjí;100;0;5061829;100;7161c;25;1;Podyjí;0;jedinci;NA;ano
2012;CZ0624096;Podyjí;Rhinolophus hipposideros;Letouni;Ledové sluje;Ledové sluje;RP Jižní Morava;Správa NP Podyjí;8520492;26510803;2012-01-30;Reiter Antonín;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;30.01.2012;30.01.2012;5061830;277;CZ0624096: Podyjí;100;0;5061830;100;7161a;30;1;Podyjí;0;jedinci;NA;NA
2012;CZ0624096;Podyjí;Rhinolophus hipposideros;Letouni;Ledové sluje;Ledové sluje;RP Jižní Morava;Správa NP Podyjí;8520492;26510803;2012-01-30;Reiter Antonín;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;30.01.2012;30.01.2012;5061830;277;CZ0624096: Podyjí;100;0;5061830;100;7161a;30;1;Podyjí;0;jedinci;NA;ano
2012;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčko - jeskyně Zkamenělý zámek;Javoříčko - jeskyně Zkamenělý zámek;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;8520499;26510835;2012-01-28;Koudelka Martin;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;28.01.2012;28.01.2012;5061837;731;CZ0714080: Špraněk;100;0;5061837;100;6367a;28;1;Špraněk;0;jedinci;NA;NA
2012;CZ0714080;Špraněk;Rhinolophus hipposideros;Letouni;Javoříčko - jeskyně Zkamenělý zámek;Javoříčko - jeskyně Zkamenělý zámek;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;8520499;26510835;2012-01-28;Koudelka Martin;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;28.01.2012;28.01.2012;5061837;731;CZ0714080: Špraněk;100;0;5061837;100;6367a;28;1;Špraněk;0;jedinci;NA;ano
2012;CZ0813770;Čermná - důl Potlachový;Rhinolophus hipposideros;Letouni;EVL Čermná - důl Potlachový;EVL Čermná - důl Potlachový;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje;8521182;26513045;2012-01-28;Wagner Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;28.01.2012;28.01.2012;1279617;CZ0813770;CZ0813770: Čermná - důl Potlachový;100;0;1279617;100;6272a;28;1;Čermná - důl Potlachový;0;jedinci;NA;NA
2012;CZ0813770;Čermná - důl Potlachový;Rhinolophus hipposideros;Letouni;EVL Čermná - důl Potlachový;EVL Čermná - důl Potlachový;RP Moravskoslezské;Krajský úřad Moravskoslezského kraje;8521182;26513045;2012-01-28;Wagner Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;28.01.2012;28.01.2012;1279617;CZ0813770;CZ0813770: Čermná - důl Potlachový;100;0;1279617;100;6272a;28;1;Čermná - důl Potlachový;0;jedinci;NA;ano
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;Ondrášovy díry;Ondrášovy díry;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521183;26513050;2012-03-10;Wagner Josef#Lenart Jan;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;10.03.2012;10.03.2012;5061990;288;CZ0724089: Beskydy;100;0;5061990;100;6476b;10;3;Beskydy;0;jedinci;NA;NA
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;Ondrášovy díry;Ondrášovy díry;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521183;26513050;2012-03-10;Wagner Josef#Lenart Jan;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;10.03.2012;10.03.2012;5061990;288;CZ0724089: Beskydy;100;0;5061990;100;6476b;10;3;Beskydy;0;jedinci;NA;ano
2012;CZ0810018;Sovinec;Rhinolophus hipposideros;Letouni;Ruda I ( Jáma Za hřbitovem);Ruda I ( Jáma Za hřbitovem);RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Moravskoslezského kraje, Krajský úřad Olomouckého kraje;8521189;26513074;2012-02-26;Wagner Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;26.02.2012;26.02.2012;5061993;291;CZ0810018: Sovinec;100;0;5061993;100;6169a;26;2;Sovinec;0;jedinci;NA;NA
2012;CZ0810018;Sovinec;Rhinolophus hipposideros;Letouni;Ruda I ( Jáma Za hřbitovem);Ruda I ( Jáma Za hřbitovem);RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Moravskoslezského kraje, Krajský úřad Olomouckého kraje;8521189;26513074;2012-02-26;Wagner Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;26.02.2012;26.02.2012;5061993;291;CZ0810018: Sovinec;100;0;5061993;100;6169a;26;2;Sovinec;0;jedinci;NA;ano
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;Kněhyňská jeskyně;Kněhyňská jeskyně;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521196;26513116;2012-03-17;Wagner Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;17.03.2012;17.03.2012;5061999;296;CZ0724089: Beskydy;100;0;5061999;100;6575b;17;3;Beskydy;0;jedinci;NA;NA
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;Kněhyňská jeskyně;Kněhyňská jeskyně;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521196;26513116;2012-03-17;Wagner Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;17.03.2012;17.03.2012;5061999;296;CZ0724089: Beskydy;100;0;5061999;100;6575b;17;3;Beskydy;0;jedinci;NA;ano
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;Jeskyně Cyrilka;Jeskyně Cyrilka;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521197;26513120;2012-03-10;Wagner Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;10.03.2012;10.03.2012;5062000;297;CZ0724089: Beskydy;100;0;5062000;100;6575b;10;3;Beskydy;0;jedinci;NA;NA
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;Jeskyně Cyrilka;Jeskyně Cyrilka;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521197;26513120;2012-03-10;Wagner Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;10.03.2012;10.03.2012;5062000;297;CZ0724089: Beskydy;100;0;5062000;100;6575b;10;3;Beskydy;0;jedinci;NA;ano
2012;CZ0713742;Štola Marie Pomocná;Rhinolophus hipposideros;Letouni;Marie Pomocná III - štola;Marie Pomocná III - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;8521204;26513133;2012-03-11;Wagner Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;11.03.2012;11.03.2012;5062007;285;CZ0713742: Štola Marie Pomocná;100;0;5062007;100;5770c;11;3;Štola Marie Pomocná;0;jedinci;NA;NA
2012;CZ0713742;Štola Marie Pomocná;Rhinolophus hipposideros;Letouni;Marie Pomocná III - štola;Marie Pomocná III - štola;RP Olomoucko;Krajský úřad Olomouckého kraje;8521204;26513133;2012-03-11;Wagner Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;11.03.2012;11.03.2012;5062007;285;CZ0713742: Štola Marie Pomocná;100;0;5062007;100;5770c;11;3;Štola Marie Pomocná;0;jedinci;NA;ano
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;jeskyně Velryba;jeskyně Velryba;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521211;26513152;2012-01-21;Wagner Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;21.01.2012;21.01.2012;5062014;196;CZ0724089: Beskydy;100;0;5062014;100;6774c;21;1;Beskydy;0;jedinci;NA;NA
2012;CZ0724089;Beskydy;Rhinolophus hipposideros;Letouni;jeskyně Velryba;jeskyně Velryba;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;8521211;26513152;2012-01-21;Wagner Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;21.01.2012;21.01.2012;5062014;196;CZ0724089: Beskydy;100;0;5062014;100;6774c;21;1;Beskydy;0;jedinci;NA;ano
2012;CZ0723759;Štola Sintrová;Rhinolophus hipposideros;Letouni;Sintrová štola;Sintrová štola;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;8521213;26513155;2012-01-26;Wagner Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;26.01.2012;26.01.2012;5062016;195;CZ0723759: Štola Sintrová;100;0;5062016;100;6773a;26;1;Štola Sintrová;0;jedinci;NA;NA
2012;CZ0723759;Štola Sintrová;Rhinolophus hipposideros;Letouni;Sintrová štola;Sintrová štola;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje;8521213;26513155;2012-01-26;Wagner Josef;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;26.01.2012;26.01.2012;5062016;195;CZ0723759: Štola Sintrová;100;0;5062016;100;6773a;26;1;Štola Sintrová;0;jedinci;NA;ano
2012;CZ0813763;Javorový vrch;Rhinolophus hipposideros;Letouni;Malá Morávka, Nad Jelení cestou - štola č.9;Malá Morávka, Nad Jelení cestou - štola č.9;RP Olomoucko;AOPK ČR - RP Olomoucko;8521798;26515449;2012-02-04;Bartonička Tomáš#Horáček Daniel#Jóža Miroslav;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;04.02.2012;04.02.2012;5062293;166;CZ0813763: Javorový vrch;100;0;5062293;100;5969d;4;2;Javorový vrch;0;jedinci;NA;NA
2012;CZ0813763;Javorový vrch;Rhinolophus hipposideros;Letouni;Malá Morávka, Nad Jelení cestou - štola č.9;Malá Morávka, Nad Jelení cestou - štola č.9;RP Olomoucko;AOPK ČR - RP Olomoucko;8521798;26515449;2012-02-04;Bartonička Tomáš#Horáček Daniel#Jóža Miroslav;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;04.02.2012;04.02.2012;5062293;166;CZ0813763: Javorový vrch;100;0;5062293;100;5969d;4;2;Javorový vrch;0;jedinci;NA;ano
2012;CZ0813763;Javorový vrch;Rhinolophus hipposideros;Letouni;Malá Morávka, Nad Jelení cestou - štola č.2;Malá Morávka, Nad Jelení cestou - štola č.2;RP Olomoucko;AOPK ČR - RP Olomoucko;8521799;26515452;2012-02-04;Bartonička Tomáš#Horáček Daniel#Jóža Miroslav;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;04.02.2012;04.02.2012;5062294;161;CZ0813763: Javorový vrch;100;0;5062294;100;5969d;4;2;Javorový vrch;0;jedinci;NA;NA
2012;CZ0813763;Javorový vrch;Rhinolophus hipposideros;Letouni;Malá Morávka, Nad Jelení cestou - štola č.2;Malá Morávka, Nad Jelení cestou - štola č.2;RP Olomoucko;AOPK ČR - RP Olomoucko;8521799;26515452;2012-02-04;Bartonička Tomáš#Horáček Daniel#Jóža Miroslav;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;04.02.2012;04.02.2012;5062294;161;CZ0813763: Javorový vrch;100;0;5062294;100;5969d;4;2;Javorový vrch;0;jedinci;NA;ano
2012;CZ0624020;Stránská skála;Rhinolophus hipposideros;Letouni;Stránská skála, Hlavní štola;Stránská skála, Hlavní štola;RP Jižní Morava;AOPK ČR - RP Jižní Morava;8521801;26515455;2012-02-21;Gaisler Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;21.02.2012;21.02.2012;5062296;197;CZ0624020: Stránská skála;100;0;5062296;100;6866a;21;2;Stránská skála;0;jedinci;NA;NA
2012;CZ0624020;Stránská skála;Rhinolophus hipposideros;Letouni;Stránská skála, Hlavní štola;Stránská skála, Hlavní štola;RP Jižní Morava;AOPK ČR - RP Jižní Morava;8521801;26515455;2012-02-21;Gaisler Jiří;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;21.02.2012;21.02.2012;5062296;197;CZ0624020: Stránská skála;100;0;5062296;100;6866a;21;2;Stránská skála;0;jedinci;NA;ano
2012;CZ0624065;Květnice;Rhinolophus hipposideros;Letouni;Květnice - Čtyřpatrová štola;Květnice - Čtyřpatrová štola;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8521806;26515472;2012-02-18;Káňa Vlastislav;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;vrápenec malý;18.02.2012;18.02.2012;5062301;172;CZ0624065: Květnice;100;0;5062301;100;6664b;18;2;Květnice;0;jedinci;NA;NA
2012;CZ0624065;Květnice;Rhinolophus hipposideros;Letouni;Květnice - Čtyřpatrová štola;Květnice - Čtyřpatrová štola;RP Jižní Morava;Krajský úřad Jihomoravského kraje;8521806;26515472;2012-02-18;Káňa Vlastislav;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;vrápenec malý;18.02.2012;18.02.2012;5062301;172;CZ0624065: Květnice;100;0;5062301;100;6664b;18;2;Květnice;0;jedinci;NA;ano
